종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"022220","TKG애강","KOSDAQ","우량기업부","1205","7","0.58","1200","1208","1191","35801","42989023","62412467695","51794579"
"069260","TKG휴켐스","KOSPI",,"20200","-150","-0.74","20450","20500","20200","51661","1047189550","825747477600","40878588"
"048770","TPC","KOSDAQ","벤처기업부","3680","85","2.36","3660","3705","3570","688752","2513390435","57768606880","15697991"
"246690","TS인베스트먼트","KOSDAQ","벤처기업부","1384","-1","-0.07","1385","1398","1347","141627","195197326","57405361008","41477862"
"317240","TS트릴리온","KOSDAQ","벤처기업부","450","3","0.67","455","470","447","847107","385406447","42501431250","94447625"
"002900","TYM","KOSPI",,"6090","-130","-2.09","6190","6250","6060","439488","2692790870","274360322040","45050956"
"024070","WISCOM","KOSPI",,"2535","-25","-0.98","2560","2615","2535","25972","66659090","38852520330","15326438"
"057030","YBM넷","KOSDAQ","중견기업부","5280","-60","-1.12","5340","5380","5210","183116","967626340","86131040160","16312697"
"037270","YG PLUS","KOSPI",,"4200","-60","-1.41","4260","4295","4200","132888","562233380","266403522000","63429410"
"040300","YTN","KOSDAQ","우량기업부","5910","-70","-1.17","5950","6010","5880","104066","616795200","248220000000","42000000"
"051390","YW","KOSDAQ","중견기업부","3820","-50","-1.29","3850","3880","3820","13949","53746070","43377505760","11355368"
"052220","iMBC","KOSDAQ","중견기업부","3190","0","0.00","3185","3190","3100","78326","246329430","73370000000","23000000"
"079940","가비아","KOSDAQ","우량기업부","17700","-220","-1.23","17800","17920","17510","62257","1102890350","239581606800","13535684"
"078890","가온그룹","KOSDAQ","중견기업부","5110","-20","-0.39","5160","5160","5020","71437","362843330","86725126390","16971649"
"000500","가온전선","KOSPI",,"19300","-200","-1.03","19500","19530","19010","20730","398996180","142008357800","7357946"
"399720","가온칩스","KOSDAQ","벤처기업부","60500","3200","5.58","57800","63300","57500","2229759","135438912200","695043360000","11488320"
"296520","가이아코퍼레이션","KONEX","일반기업부","3150","0","0.00","3150","3150","3150","100","315000","14701075200","4667008"
"036620","감성코퍼레이션","KOSDAQ","우량기업부","2955","-20","-0.67","2990","3005","2910","696158","2050997885","267984742080","90688576"
"000860","강남제비스코","KOSPI",,"20000","-100","-0.50","20200","20200","19870","12665","253097330","130000000000","6500000"
"217730","강스템바이오텍","KOSDAQ","기술성장기업부","2005","-75","-3.61","2080","2115","1994","288862","583050976","112155539625","55937925"
"035250","강원랜드","KOSPI",,"15110","-150","-0.98","15250","15340","15070","278093","4210573300","3232640955000","213940500"
"114190","강원에너지","KOSDAQ","중견기업부","15400","-510","-3.21","15910","15910","15160","164349","2528588710","402294785200","26123038"
"094480","갤럭시아머니트리","KOSDAQ","우량기업부","9040","-280","-3.00","8850","9220","8600","1158658","10361189390","354637735520","39229838"
"011420","갤럭시아에스엠","KOSPI",,"2350","-65","-2.69","2290","2400","2290","384165","897239245","64741663400","27549644"
"039240","경남스틸","KOSDAQ","우량기업부","3125","-5","-0.16","3105","3140","3100","45422","141663895","84311262500","26979604"
"053950","경남제약","KOSDAQ","중견기업부","1561","-16","-1.01","1578","1589","1525","562717","871797777","55561300522","35593402"
"002100","경농","KOSPI",,"10170","-30","-0.29","10160","10190","10100","35126","356214690","198544587750","19522575"
"009450","경동나비엔","KOSPI",,"47950","1500","3.23","46400","48000","46250","80405","3822900800","698563986400","14568592"
"267290","경동도시가스","KOSPI",,"19690","430","2.23","19290","19980","19220","70173","1377260110","116080544140","5895406"
"012320","경동인베스트","KOSPI",,"65200","-1400","-2.10","66800","67100","65100","10757","709297300","154199499600","2365023"
"011040","경동제약","KOSDAQ","우량기업부","6600","-30","-0.45","6600","6610","6540","32003","210088270","203073855600","30768766"
"000050","경방","KOSPI",,"8940","40","0.45","8900","9080","8830","4484","39925360","245092513800","27415270"
"214390","경보제약","KOSPI",,"7640","-70","-0.91","7660","7830","7560","62055","476029010","182648410400","23906860"
"012610","경인양행","KOSPI",,"3740","-35","-0.93","3775","3825","3730","102452","385045570","155645205100","41616365"
"009140","경인전자","KOSPI",,"29000","-3200","-9.94","34000","34000","28000","817782","24987846250","45553113000","1570797"
"024910","경창산업","KOSDAQ","우량기업부","2440","15","0.62","2420","2470","2420","48093","117290070","87398372200","35819005"
"013580","계룡건설","KOSPI",,"13970","-280","-1.96","14250","14250","13910","28657","402116250","124764770790","8930907"
"012200","계양전기","KOSPI",,"1775","-35","-1.93","1810","1810","1722","76263","135522729","48320521475","27222829"
"012205","계양전기우","KOSPI",,"4055","-45","-1.10","4095","4100","4055","800","3276870","4740615345","1169079"
"002140","고려산업","KOSPI",,"3265","55","1.71","3280","3350","3220","570306","1876249825","81427222625","24939425"
"198440","고려시멘트","KOSDAQ","중견기업부","1740","-18","-1.02","1753","1765","1733","69190","120524969","55645130400","31979960"
"049720","고려신용정보","KOSDAQ","우량기업부","10000","0","0.00","9910","10040","9910","50059","499663510","143000000000","14300000"
"010130","고려아연","KOSPI",,"470000","0","0.00","470500","473500","467500","13964","6563956000","9827036360000","20908588"
"002240","고려제강","KOSPI",,"19980","-170","-0.84","20500","20500","19010","19830","395191250","499500000000","25000000"
"014570","고려제약","KOSDAQ","우량기업부","7020","-110","-1.54","7120","7170","7020","24131","170399560","77220000000","11000000"
"348150","고바이오랩","KOSDAQ","기술성장기업부","12050","-290","-2.35","12260","12770","12040","472892","5855663000","227410106400","18872208"
"950190","고스트스튜디오","KOSDAQ","외국기업(소속부없음)","12380","100","0.81","12200","12640","11750","147565","1811469760","168119062960","13579892"
"098460","고영","KOSDAQ GLOBAL","우량기업부","15530","0","0.00","15530","16290","15380","1493077","23701797450","1066208345150","68654755"
"035290","골드앤에스","KOSDAQ","중견기업부","590","-25","-4.07","616","619","586","412955","247207485","27405832760","46450564"
"900280","골든센츄리","KOSDAQ","외국기업(소속부없음)","129","0","0.00","128","130","125","3889578","494645924","26497153152","205404288"
"215000","골프존","KOSDAQ GLOBAL","우량기업부","83100","-1200","-1.42","84600","85000","82300","32387","2687146500","521486986500","6275415"
"121440","골프존뉴딘홀딩스","KOSDAQ","우량기업부","3750","-50","-1.32","3800","3800","3730","43034","161359915","160638067500","42836818"
"183410","골프존데카","KONEX","일반기업부","1072","0","0.00","0","0","0","0","0","4407164592","4111161"
"366030","공구우먼","KOSDAQ","벤처기업부","6010","-110","-1.80","6100","6140","6000","73589","444693440","135936283500","22618350"
"076340","관악산업","KONEX","일반기업부","5600","-160","-2.78","5650","5660","5600","106","593910","27280176000","4871460"
"009290","광동제약","KOSPI",,"7030","-30","-0.42","7060","7110","7030","90567","640010930","368518582530","52420851"
"014200","광림","KOSDAQ","관리종목(소속부없음)","1006","0","0.00","0","0","0","0","0","91250936176","90706696"
"017040","광명전기","KOSPI",,"2370","40","1.72","2330","2400","2325","294064","695586375","102710147550","43337615"
"029480","광무","KOSDAQ","중견기업부","2725","125","4.81","2650","2860","2500","1877915","5090977910","130494502975","47887891"
