종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
100130,동국S&C,KOSDAQ,우량기업부,3270,90,2.83,3180,3300,3155,292282,944737390,186857610000,57143000
417310,코람코더원리츠,KOSPI,,4610,10,0.22,4500,4625,4500,16370,74617225,186244000000,40400000
222810,세토피아,KOSDAQ,중견기업부,2475,5,0.20,2465,2560,2445,287645,717307805,186228216900,75243724
105840,우진,KOSPI,,9160,-520,-5.37,9790,9960,8960,1200912,11356051980,186164304240,20323614
004090,한국석유,KOSPI,,14650,10,0.07,14490,15140,13700,2675496,38944951150,185968858000,12694120
002390,한독,KOSPI,,13500,-140,-1.03,13730,13730,13260,11272,151492130,185807695500,13763533
138610,나이벡,KOSDAQ,기술성장기업부,18120,-250,-1.36,18370,18830,18120,80156,1475909510,185381063160,10230743
000540,흥국화재,KOSPI,,2885,-25,-0.86,2905,2920,2860,24193,69826240,185340030825,64242645
038110,에코플라스틱,KOSDAQ,우량기업부,4500,80,1.81,4420,4640,4400,580940,2628124460,185262165000,41169370
388870,파로스아이바이오,KOSDAQ,기술성장기업부,14340,-210,-1.44,14400,14920,13880,247162,3559195390,185257915080,12918962
211050,인카금융서비스,KOSDAQ,기술성장기업부,18000,460,2.62,17540,18300,17330,12908,230801120,184967280000,10275960
225530,보광산업,KOSDAQ,우량기업부,5090,30,0.59,5000,5120,5000,9235,46841430,184964120430,36338727
072770,율호,KOSDAQ,중견기업부,2675,5,0.19,2660,2715,2590,301284,790689115,184903479300,69122796
002990,금호건설,KOSPI,,5000,5,0.10,4980,5020,4980,20907,104520125,184767975000,36953595
084990,헬릭스미스,KOSDAQ,기술성장기업부,3765,35,0.94,3720,3805,3685,117028,438094195,184725711510,49063934
214180,헥토이노베이션,KOSDAQ,우량기업부,13900,-90,-0.64,13960,13990,13740,9376,129872030,184274871500,13257185
203650,드림시큐리티,KOSDAQ,벤처기업부,3640,115,3.26,3505,3640,3505,452288,1626625200,184204944560,50605754
028100,동아지질,KOSPI,,13090,410,3.23,12680,13100,12680,20890,271489320,183949136140,14052646
096240,크레버스,KOSDAQ,우량기업부,16210,130,0.81,16080,16230,16020,10228,164695130,183791897800,11338180
036010,아비코전자,KOSDAQ,우량기업부,13820,100,0.73,13610,14030,13600,58355,804174630,183708347880,13292934
408900,스튜디오미르,KOSDAQ,벤처기업부,34250,200,0.59,34050,35250,33800,37926,1304535100,183598837500,5360550
093520,매커스,KOSDAQ,우량기업부,11350,350,3.18,10950,11380,10750,204126,2261762700,183451094200,16163092
382800,지앤비에스 에코,KOSDAQ,벤처기업부,6100,110,1.84,5910,6180,5900,388142,2361565580,183298973200,30049012
000155,두산우,KOSPI,,45750,-100,-0.22,45800,46050,45150,7414,339473800,182838136500,3996462
200470,에이팩트,KOSDAQ,우량기업부,4310,-90,-2.05,4320,4450,4265,1316920,5720872170,182580620830,42362093
264850,이랜시스,KOSDAQ,중견기업부,6110,-130,-2.08,5950,6300,5720,5248276,31681174780,182386017320,29850412
036560,영풍정밀,KOSDAQ,우량기업부,11570,40,0.35,11530,11650,11490,28274,326553520,182227500000,15750000
337930,브랜드엑스코퍼레이션,KOSDAQ,우량기업부,6220,-90,-1.43,6270,6490,6100,451455,2844581700,182038183580,29266589
024850,HLB이노베이션,KOSDAQ,중견기업부,2735,60,2.24,2685,2760,2670,201989,552006825,181897276785,66507231
180400,DXVX,KOSDAQ,중견기업부,6010,-200,-3.22,6410,6510,5920,935334,5810299450,181618786320,30219432
024810,이화전기,KOSDAQ,관리종목(소속부없음),899,0,0.00,0,0,0,0,0,181597539712,201999488
432470,케이엔에스,KOSDAQ,벤처기업부,46700,-850,-1.79,47550,48550,46650,22857,1087078300,181362111900,3883557
053080,케이엔솔,KOSDAQ,우량기업부,13940,180,1.31,13770,14100,13510,85196,1179360960,181217309580,12999807
291230,엔피,KOSDAQ,중견기업부,4140,120,2.99,3995,4160,3960,1265661,5161100145,181085293260,43740409
172670,에이엘티,KOSDAQ,벤처기업부,20200,350,1.76,19800,20650,19760,89266,1811561540,180997231800,8960259
139990,아주스틸,KOSPI,,6840,-60,-0.87,6900,6990,6840,20068,138803650,180932972760,26452189
317400,자이에스앤디,KOSPI,,4660,-65,-1.38,4700,4810,4650,63836,299416715,180726543200,38782520
092870,엑시콘,KOSDAQ,우량기업부,16650,-190,-1.13,16760,17050,16210,448960,7474581370,180632470050,10848797
083420,그린케미칼,KOSPI,,7520,-450,-5.65,7820,7950,7400,692052,5266195990,180480000000,24000000
045970,코아시아,KOSDAQ,중견기업부,6850,150,2.24,6700,6990,6610,84144,574917510,180256900600,26314876
450140,코오롱모빌리티그룹,KOSPI,,2870,-5,-0.17,2840,2950,2840,52566,151077535,180170707500,62777250
089890,코세스,KOSDAQ,우량기업부,10850,180,1.69,10670,10870,10480,100001,1072595150,179946837700,16584962
338840,와이바이오로직스,KOSDAQ,기술성장기업부,12180,-420,-3.33,12650,12850,12070,176971,2203006880,179810002680,14762726
073570,리튬포어스,KOSDAQ,중견기업부,6220,220,3.67,6000,6450,5940,606612,3804477090,179553517500,28867125
019210,와이지-원,KOSDAQ,우량기업부,5870,30,0.51,5840,5930,5790,119005,697577710,179468317530,30573819
094820,일진파워,KOSDAQ,우량기업부,11900,280,2.41,11780,12530,11780,312525,3763999670,179436637100,15078709
016450,한세예스24홀딩스,KOSPI,,4485,45,1.01,4440,4535,4430,25145,112780040,179400000000,40000000
115960,연우,KOSDAQ,우량기업부,14460,50,0.35,14340,14970,14340,15764,232532850,179275080000,12398000
005945,NH투자증권우,KOSPI,,9500,-10,-0.11,9510,9540,9000,28365,268733070,179274196000,18870968
377480,마음AI,KOSDAQ,기술성장기업부,29100,1800,6.59,26950,30150,26950,848102,24704107800,179003790300,6151333
214390,경보제약,KOSPI,,7470,40,0.54,7430,7580,7370,30362,226329950,178584244200,23906860
002620,제일파마홀딩스,KOSPI,,11170,210,1.92,11100,11290,10960,7970,88656570,178422375350,15973355
124560,태웅로직스,KOSDAQ,우량기업부,4640,190,4.27,4345,4770,4200,12623456,57820136690,178252949760,38416584
419050,삼기이브이,KOSDAQ,중견기업부,3110,120,4.01,2970,3295,2930,6525809,20625408080,177880306400,57196240
262260,에이프로,KOSDAQ,벤처기업부,12300,110,0.90,12240,12470,12170,36130,443787560,177877114200,14461554
104480,티케이케미칼,KOSDAQ,우량기업부,1956,-14,-0.71,1958,1986,1890,965140,1860498423,177791468904,90895434
015590,KIB플러그에너지,KOSPI,,750,-13,-1.70,763,775,740,2784775,2099994092,177698658000,236931544
014280,금강공업,KOSPI,,6050,150,2.54,5930,6200,5910,176506,1076276130,177442609850,29329357
156100,엘앤케이바이오,KOSDAQ,벤처기업부,8860,290,3.38,8570,8980,8450,100834,882859770,176639542980,19936743
044340,위닉스,KOSDAQ,우량기업부,9850,-170,-1.70,10050,10060,9800,16366,162689760,176053236250,17873425
090350,노루페인트,KOSPI,,8800,50,0.57,8710,8880,8710,56377,494649430,176000000000,20000000
065450,빅텍,KOSDAQ,벤처기업부,6140,-760,-11.01,6600,7070,6080,34108188,220804446310,175928192000,28652800
015890,태경산업,KOSPI,,6010,-30,-0.50,6000,6120,6000,76103,459193240,175664787500,29228750
355390,크라우드웍스,KOSDAQ,기술성장기업부,43400,-1300,-2.91,44700,47200,42800,494593,22236170450,175596747200,4046008
010820,퍼스텍,KOSPI,,3600,-165,-4.38,3610,3790,3525,5782674,20939249475,175578976800,48771938
079370,제우스,KOSDAQ,우량기업부,16960,-690,-3.91,17530,17760,16800,329478,5670371280,175349440000,10339000
048550,SM C&C,KOSDAQ,중견기업부,1812,19,1.06,1799,1818,1788,145601,262787985,175232395440,96706620
011785,금호석유우,KOSPI,,57800,-100,-0.17,57800,58200,57300,7835,452706100,174757490800,3023486
950190,고스트스튜디오,KOSDAQ,외국기업(소속부없음),12860,360,2.88,12620,12870,12380,55529,700693050,174637411120,13579892
136540,윈스,KOSDAQ,우량기업부,12590,-30,-0.24,12550,12620,12530,14848,186516400,174549799580,13864162
006060,화승인더,KOSPI,,3150,-45,-1.41,3190,3190,3085,121608,380714305,174258000000,55320000
220260,켐트로스,KOSDAQ,벤처기업부,6560,0,0.00,6590,6670,6400,233121,1522034930,174222493920,26558307
277880,티에스아이,KOSDAQ,기술성장기업부,8640,230,2.73,8410,9230,8320,212445,1857091300,174149205120,20156158
091440,텔레필드,KOSDAQ,벤처기업부,12000,-200,-1.64,12200,12400,11800,120848,1446405530,174080052000,14506671
007860,서연,KOSPI,,7400,-70,-0.94,7460,7600,7370,17872,133048600,173750845600,23479844
092200,디아이씨,KOSPI,,4460,70,1.59,4350,4505,4350,192817,858933720,173443017740,38888569
100250,진양홀딩스,KOSPI,,3090,-20,-0.64,3110,3110,3035,72288,220780240,172716452280,55895292
382900,범한퓨얼셀,KOSDAQ,벤처기업부,19610,600,3.16,18750,21500,18700,405865,8192574330,171803210000,8761000
099440,스맥,KOSDAQ,중견기업부,4265,-15,-0.35,4300,4395,4130,1191095,5090125895,171638075410,40243394
293780,압타바이오,KOSDAQ,기술성장기업부,7690,-40,-0.52,7740,7850,7640,35751,276605450,171478279540,22298866
236200,슈프리마,KOSDAQ,우량기업부,23800,2050,9.43,21800,24000,21600,512270,12004681650,171199897400,7193273
950220,네오이뮨텍,KOSDAQ,외국기업(소속부없음),1730,-18,-1.03,1768,1768,1695,177763,306541158,171040714450,98867465
208370,셀바스헬스케어,KOSDAQ,벤처기업부,6660,210,3.26,6400,6710,6330,260675,1715665820,171032556240,25680564
092790,넥스틸,KOSPI,,6570,-90,-1.35,6660,6690,6500,102454,674801980,170833140000,26002000
097955,CJ제일제당 우,KOSPI,,128200,-700,-0.54,128900,129000,128100,912,117209300,170176910600,1327433
003555,LG우,KOSPI,,56300,-700,-1.23,57000,57000,56000,10068,568580000,170117206000,3021620
080580,오킨스전자,KOSDAQ,우량기업부,9600,-390,-3.90,9920,9970,9530,390844,3786736760,169721260800,17679298
388050,지투파워,KOSDAQ,벤처기업부,9100,40,0.44,9330,9700,9020,1478252,13848159020,169592322900,18636519
290550,디케이티,KOSDAQ,우량기업부,9050,-90,-0.98,9100,9310,8860,127523,1146584710,168948757550,18668371
060310,3S,KOSDAQ,중견기업부,3480,-130,-3.60,3540,3565,3305,6698815,23191548185,168907514160,48536642
042520,한스바이오메드,KOSDAQ,벤처기업부,12480,80,0.65,12400,12720,12400,53808,674236190,168809060160,13526367
377030,맥스트,KOSDAQ,기술성장기업부,8620,440,5.38,8050,8800,8050,343168,2931946980,168701002840,19570882
005430,한국공항,KOSPI,,53200,1700,3.30,51500,53800,50600,14799,784693700,168450086000,3166355
357230,에이치피오,KOSDAQ,중견기업부,8070,320,4.13,7830,8410,7830,89596,724705040,168355686330,20861919
003160,디아이,KOSPI,,5930,20,0.34,5860,5990,5790,59323,349772300,167819000000,28300000
007210,벽산,KOSPI,,2440,-10,-0.41,2430,2490,2405,247362,604702730,167286400000,68560000
128820,대성산업,KOSPI,,3690,10,0.27,3670,3750,3630,401098,1475177500,166918913820,45235478
023910,대한약품,KOSDAQ,우량기업부,27800,-100,-0.36,27850,27950,27650,6505,180574700,166800000000,6000000
362320,청담글로벌,KOSDAQ,벤처기업부,8110,-20,-0.25,8080,8430,7900,95870,786855810,166670961900,20551290
008700,아남전자,KOSPI,,2155,25,1.17,2115,2170,2100,559834,1199686275,166203987100,77124820
356680,엑스게이트,KOSDAQ,벤처기업부,5830,20,0.34,5750,6000,5700,436682,2554989790,166117058360,28493492
017900,광전자,KOSPI,,2860,45,1.60,2755,3170,2690,24309900,73249914820,165719162180,57943763
273640,와이엠텍,KOSDAQ,벤처기업부,15110,210,1.41,14760,15280,14710,28849,432029940,165696260000,10966000
260870,SK시그넷,KONEX,일반기업부,27050,-450,-1.64,27450,27450,26850,5045,136630250,165348805500,6112710
138080,오이솔루션,KOSDAQ,우량기업부,15560,-150,-0.95,15790,15960,15320,133314,2090634010,165310918200,10624095
389020,자람테크놀로지,KOSDAQ,기술성장기업부,26500,-100,-0.38,26300,27100,25500,42772,1122966100,164239845000,6197730
264450,유비쿼스,KOSDAQ,우량기업부,16020,-20,-0.12,16040,16240,15870,23701,378061320,164136210120,10245706
014580,태경비케이,KOSPI,,5950,-50,-0.83,5900,6090,5890,190384,1138840420,164119445000,27583100
000390,삼화페인트,KOSPI,,6030,-20,-0.33,6050,6080,5880,134792,801701710,164036918070,27203469
011700,한신기계,KOSPI,,5050,40,0.80,5140,5190,4945,1089084,5545257005,163853062550,32446151
040910,아이씨디,KOSDAQ,우량기업부,8870,180,2.07,8610,8890,8590,19719,173037690,163783148540,18464842
067080,대화제약,KOSDAQ,중견기업부,8790,-90,-1.01,8770,9060,8680,60567,536999210,163640353500,18616650
082850,우리바이오,KOSDAQ,중견기업부,3370,110,3.37,3285,3545,3285,3819460,13143329040,163231267860,48436578
092130,이크레더블,KOSDAQ,중견기업부,13550,-30,-0.22,13580,13610,13530,3446,46721720,163190780000,12043600
419530,SAMG엔터,KOSDAQ,기술성장기업부,18990,460,2.48,19210,19790,18760,234415,4529217300,163141760700,8590930
001020,페이퍼코리아,KOSPI,,916,-4,-0.43,920,936,912,36602,33819463,163032714708,177983313
039560,다산네트웍스,KOSDAQ,벤처기업부,4125,-70,-1.67,4200,4220,4050,364531,1503630325,162962171625,39505981
048910,대원미디어,KOSDAQ,우량기업부,12940,550,4.44,12490,13100,12400,209466,2700187080,162771561240,12578946
068790,DMS,KOSDAQ,우량기업부,6600,20,0.30,6570,6650,6520,72733,477728890,162182202600,24573061
006620,동구바이오제약,KOSDAQ,우량기업부,5690,150,2.71,5500,5810,5480,76603,433704010,161965804480,28464992
371950,풍원정밀,KOSDAQ,기술성장기업부,7690,1470,23.63,6240,8060,6240,3396839,25629261030,161801352720,21040488
025950,동신건설,KOSDAQ,중견기업부,19250,300,1.58,18710,19690,18710,58706,1130932010,161700000000,8400000
236810,엔비티,KOSDAQ,기술성장기업부,9520,730,8.30,8790,9650,8640,1373264,12895886620,161606055520,16975426
251370,와이엠티,KOSDAQ,우량기업부,9870,-80,-0.80,9940,9940,9680,15276,149533700,161023759680,16314464
014470,부방,KOSDAQ,중견기업부,2680,-10,-0.37,2650,2735,2640,450481,1208971390,160940056800,60052260
054620,APS,KOSDAQ,중견기업부,7890,-440,-5.28,8330,8330,7700,254855,2029723150,160910403690,20394221
016610,DB금융투자,KOSPI,,3785,15,0.40,3770,3800,3745,20587,77476360,160659582365,42446389
013310,아진산업,KOSDAQ,우량기업부,4140,0,0.00,0,0,0,0,0,160659249480,38806582
024900,덕양산업,KOSPI,,4930,-50,-1.00,4955,5030,4800,333235,1634080245,160545351400,32564980
085670,뉴프렉스,KOSDAQ,중견기업부,6550,400,6.50,6150,6680,6090,627143,4034490390,160152484550,24450761
033530,세종공업,KOSPI,,5730,70,1.24,5630,5760,5610,96586,549033130,159414106530,27820961
008260,NI스틸,KOSPI,,5570,-40,-0.71,5610,5660,5490,112777,626857110,159302651690,28600117
214260,라파스,KOSDAQ,기술성장기업부,18400,90,0.49,18300,18870,18090,20845,386087970,159287254400,8656916
068930,디지털대성,KOSDAQ,우량기업부,5750,30,0.52,5720,5820,5660,15823,90543200,159133216500,27675342
383930,디티앤씨알오,KOSDAQ,중견기업부,12500,610,5.13,12070,13220,11920,2316837,29247204680,159131400000,12730512
100840,SNT에너지,KOSPI,,21150,0,0.00,21150,21450,21050,19653,416890100,158766937650,7506711
282690,동아타이어,KOSPI,,11550,50,0.43,11540,11620,11530,6733,77857830,158616323250,13733015
207760,미스터블루,KOSDAQ,중견기업부,2120,124,6.21,1995,2170,1992,2262353,4772015900,158521668640,74774372
136490,선진,KOSPI,,6660,140,2.15,6490,6770,6490,113570,757426110,158372162640,23779604
195990,에이비프로바이오,KOSDAQ,중견기업부,556,3,0.54,553,594,550,1396143,787555820,158287484876,284689721
023600,삼보판지,KOSDAQ,우량기업부,9760,-20,-0.20,9780,9810,9670,19305,188371560,157819200000,16170000
419080,엔젯,KOSDAQ,기술성장기업부,15000,-400,-2.60,15430,15630,14600,58241,879449870,157767255000,10517817
365270,큐라클,KOSDAQ,기술성장기업부,11360,-320,-2.74,11500,11680,11230,73568,840639060,157396685120,13855342
000700,유수홀딩스,KOSPI,,6030,-90,-1.47,6090,6180,5890,69233,412685560,157032126360,26041812
006910,보성파워텍,KOSDAQ,중견기업부,3185,5,0.16,3220,3275,3170,609525,1966287770,156478489440,49129824
311320,지오엘리먼트,KOSDAQ,기술성장기업부,12400,100,0.81,12300,12440,12080,32429,397485090,156420544000,12614560
046210,HLB파나진,KOSDAQ,벤처기업부,3805,95,2.56,3710,3825,3695,116388,438946235,156022225235,41004527
119830,아이텍,KOSDAQ,중견기업부,7270,50,0.69,7210,7350,7190,93876,682010410,155827339190,21434297
214420,토니모리,KOSPI,,6470,290,4.69,6130,6550,6130,370143,2372102320,155634549530,24054799
234690,녹십자웰빙,KOSDAQ,우량기업부,8760,950,12.16,7810,9050,7720,764613,6625095860,155509937760,17752276
276040,스코넥,KOSDAQ,기술성장기업부,12370,1570,14.54,10630,12370,10630,912205,10848686850,155298843380,12554474
377450,리파인,KOSDAQ,중견기업부,8950,400,4.68,8500,9000,8500,79409,701777290,155103500000,17330000
376190,LB루셈,KOSDAQ,중견기업부,6300,-30,-0.47,6390,6480,6300,6603,42067740,154980000000,24600000
272110,케이엔제이,KOSDAQ,우량기업부,19440,270,1.41,19130,19590,18970,79287,1531019690,154750078800,7960395
065680,우주일렉트로,KOSDAQ,우량기업부,16230,60,0.37,16020,16300,15930,19168,309839390,154671900000,9530000
389140,포바이포,KOSDAQ,벤처기업부,13960,650,4.88,12980,13960,12730,1727075,23426671950,154582360600,11073235
086820,바이오솔루션,KOSDAQ,기술성장기업부,18970,50,0.26,18920,19260,18600,18860,356881390,154480791220,8143426
121440,골프존뉴딘홀딩스,KOSDAQ,우량기업부,3595,-50,-1.37,3630,3665,3590,66022,238606205,153998360710,42836818
006490,인스코비,KOSPI,,1327,10,0.76,1319,1338,1307,154306,204092258,153771346745,115878935
104540,코렌텍,KOSDAQ,기술성장기업부,12050,200,1.69,11740,12170,11740,48640,584550530,153726308500,12757370
003720,삼영,KOSPI,,4520,105,2.38,4385,4560,4385,149479,671579940,153680000000,34000000
160980,싸이맥스,KOSDAQ,우량기업부,14050,-140,-0.99,14070,14150,13880,15603,218262700,153485614150,10924243
137950,제이씨케미칼,KOSDAQ,우량기업부,6890,-10,-0.14,6840,6960,6800,80698,555088770,153425238460,22267814
183490,엔지켐생명과학,KOSDAQ,기술성장기업부,1800,30,1.69,1770,1805,1757,217261,387121098,153118011600,85065562
101530,해태제과식품,KOSPI,,5250,-30,-0.57,5280,5350,5250,6502,34279220,152863315500,29116822
015230,대창단조,KOSPI,,5350,80,1.52,5270,5360,5250,80407,426311650,152861430500,28572230
